Postcode,Dwelling Type,Median_Sales_Price,Qtly_Median_Change,Annual_Median_Change,Qtly_Count_Change,Annual_Count_Change,Year,Quarter
2018,Strata,780,0.0541,-0.025,-0.0253,0.18460000000000001,2023,Q1
2580,Total,623,0.0383,-0.025,-0.2958,-0.33770000000000006,2023,Q1
2747,Total,800,0.0006,-0.025,-0.1543,-0.4733,2022,Q4
2208,Non Strata,1560,-0.0189,-0.025,0.5,0.5,2023,Q2
2536,Total,760,-0.05,-0.025,0.0256,0.0909,2024,Q1
2790,Non Strata,485,-0.03,-0.025099999999999997,-0.0694,0.0152,2023,Q3
2560,Total,711,-0.08289999999999999,-0.0252,0.0576,-0.13019999999999998,2022,Q3
2546,Non Strata,960,0.1429,-0.0254,0.2727,0.2727,2023,Q4
2030,Strata,1150,-0.2581,-0.0254,-0.1379,0.1905,2023,Q3
2141,Total,778,-0.0026,-0.0255,0.4722,-0.0062,2023,Q2
2112,Non Strata,2290,-0.0458,-0.0255,0.08,-0.25,2022,Q3
2754,Non Strata,950,0.2041,-0.0256,-0.6286,-0.40909999999999996,2023,Q1
2223,Strata,760,0.0955,-0.0256,-0.371,0.1818,2023,Q3
2217,Non Strata,1900,0.013300000000000001,-0.0256,0.2069,-0.2857,2022,Q4
2032,Non Strata,2570,0.1359,-0.0258,0.3,-0.48,2023,Q1
2850,Non Strata,693,0.0139,-0.026000000000000002,0.129,-0.22219999999999998,2023,Q3
2430,Strata,375,-0.0625,-0.026000000000000002,0.16670000000000001,0.47369999999999995,2024,Q1
2069,Strata,1120,0.1405,-0.026099999999999998,0.1818,0.44439999999999996,2022,Q1
2259,Strata,560,-0.0361,-0.026099999999999998,0.15,1.5556,2023,Q4
2199,Strata,595,0.12480000000000001,-0.0262,0.2667,0.2667,2023,Q2
2131,Total,740,-0.0892,-0.0263,0.0875,-0.09369999999999999,2022,Q3
2454,Total,925,-0.10890000000000001,-0.0263,2.3,-0.2667,2022,Q4
2454,Non Strata,925,-0.10890000000000001,-0.0263,2.3,-0.2667,2022,Q4
2760,Non Strata,825,0.07139999999999999,-0.0265,0.0,-0.44920000000000004,2023,Q1
2099,Strata,881,0.024399999999999998,-0.0265,0.5181,0.115,2023,Q2
2640,Strata,312,-0.11,-0.026600000000000002,0.3043,-0.21050000000000002,2022,Q3
2580,Non Strata,638,0.0282,-0.026699999999999998,-0.0079,0.2857,2024,Q1
2487,Strata,857,0.0258,-0.026699999999999998,-0.09519999999999999,-0.0732,2023,Q3
2763,Strata,730,-0.0701,-0.026699999999999998,0.0417,-0.45649999999999996,2022,Q4
2760,Non Strata,825,-0.0084,-0.0268,0.2113,0.2113,2023,Q2
2112,Strata,725,-0.037200000000000004,-0.0268,0.618,0.3458,2023,Q2
2162,Total,958,0.0351,-0.0269,-0.087,-0.475,2022,Q4
2148,Strata,540,0.0075,-0.027000000000000003,-0.1165,-0.061900000000000004,2022,Q3
2529,Strata,753,-0.0227,-0.0271,0.1724,0.2143,2023,Q4
2428,Strata,608,0.16829999999999998,-0.027200000000000002,0.35850000000000004,0.6364,2024,Q1
2539,Total,890,0.0471,-0.0273,-0.268,-0.3826,2023,Q2
2222,Strata,603,0.1304,-0.0274,-0.5152,-0.7037,2022,Q4
2428,Total,710,0.0216,-0.0274,-0.0735,-0.21739999999999998,2023,Q1
2019,Non Strata,1770,0.0536,-0.0275,0.16670000000000001,-0.0667,2023,Q1
2170,Non Strata,973,0.013000000000000001,-0.0275,0.0194,-0.26170000000000004,2023,Q1
2452,Total,691,-0.0605,-0.0275,0.0169,0.2766,2024,Q1
2094,Strata,1500,0.1628,-0.0276,-0.2273,0.0625,2024,Q1
2550,Non Strata,705,-0.0962,-0.0276,0.3514,-0.24239999999999998,2023,Q2
2042,Non Strata,1755,0.0541,-0.0277,-0.061200000000000004,-0.0417,2023,Q1
2166,Non Strata,1033,-0.0167,-0.0278,0.3651,-0.0753,2023,Q2
2479,Total,2438,0.3,-0.0279,0.5556,-0.22219999999999998,2023,Q2
2479,Non Strata,2438,0.3,-0.0279,0.5556,-0.22219999999999998,2023,Q2
2794,Total,399,-0.1698,-0.027999999999999997,0.0909,0.1429,2023,Q3
2517,Non Strata,1380,-0.0143,-0.0282,0.0,0.0741,2023,Q2
2360,Total,345,-0.11539999999999999,-0.0282,-0.2464,0.061200000000000004,2024,Q1
2360,Non Strata,345,-0.11539999999999999,-0.0282,-0.2464,0.061200000000000004,2024,Q1
2330,Strata,356,-0.217,-0.0282,0.2,-0.1818,2023,Q1
2141,Non Strata,1368,0.0092,-0.028399999999999998,-0.44439999999999996,-0.6296,2022,Q4
2114,Total,820,-0.0682,-0.028399999999999998,-0.0571,0.0761,2023,Q2
2019,Total,922,0.1377,-0.0285,0.07690000000000001,-0.1515,2023,Q1
2153,Total,1506,0.0545,-0.0285,0.1553,-0.07,2023,Q2
2640,Strata,340,0.1545,-0.0286,0.07139999999999999,0.3043,2023,Q2
2147,Total,986,0.0462,-0.0286,0.1204,0.1101,2023,Q2
2541,Total,680,0.0149,-0.0286,0.0741,0.4216,2023,Q4
2163,Non Strata,845,-0.0111,-0.0286,0.75,0.5556,2022,Q4
2580,Non Strata,612,-0.06559999999999999,-0.0286,0.0163,-0.023399999999999997,2023,Q4
2318,Total,845,0.023,-0.0287,-0.061200000000000004,0.2432,2024,Q1
2318,Non Strata,845,0.023,-0.0287,-0.061200000000000004,0.2432,2024,Q1
2537,Total,830,0.0060999999999999995,-0.0287,-0.047599999999999996,0.25,2024,Q1
2541,Total,675,0.0547,-0.0288,0.3457,-0.1866,2023,Q2
2557,Total,1010,0.051,-0.0288,0.36729999999999996,0.0806,2023,Q2
2529,Total,962,0.0339,-0.0288,0.22579999999999997,0.0654,2023,Q3
2020,Strata,874,0.07730000000000001,-0.028900000000000002,0.16670000000000001,-0.0541,2023,Q1
2195,Total,437,0.0417,-0.028900000000000002,-0.24420000000000003,-0.1558,2022,Q1
2508,Non Strata,1321,0.016200000000000003,-0.028999999999999998,-0.45159999999999995,-0.1905,2022,Q4
2529,Total,920,-0.0054,-0.028999999999999998,-0.0556,0.0408,2024,Q1
2293,Total,1000,0.2987,-0.0291,-0.35,-0.5806,2023,Q2
2564,Total,700,-0.0635,-0.0291,0.7726999999999999,0.0263,2023,Q1
2580,Strata,549,0.23260000000000003,-0.0292,0.07690000000000001,0.2727,2023,Q3
2069,Total,3413,0.187,-0.0292,-0.1905,-0.39289999999999997,2022,Q2
2540,Non Strata,830,0.0447,-0.0292,0.035699999999999996,0.020099999999999996,2023,Q3
2099,Total,1165,0.0036,-0.0292,-0.061799999999999994,-0.2983,2022,Q2
2103,Total,2150,-0.055999999999999994,-0.029300000000000003,-0.10869999999999999,0.2059,2024,Q1
2116,Total,1320,0.0353,-0.0294,0.7222,0.10710000000000001,2022,Q3
2537,Total,825,-0.0179,-0.0294,0.2115,0.1887,2023,Q4
2790,Total,495,-0.0388,-0.0294,0.1452,-0.2447,2023,Q2
2799,Total,495,-0.1316,-0.0294,0.2,-0.21739999999999998,2023,Q2
2799,Non Strata,495,-0.1316,-0.0294,0.2,-0.21739999999999998,2023,Q2
2488,Total,1068,0.24559999999999998,-0.029500000000000002,0.0,-0.36840000000000006,2023,Q1
2075,Strata,1068,0.08929999999999999,-0.029500000000000002,0.3077,-0.1282,2023,Q1
2745,Non Strata,1068,0.0264,-0.029500000000000002,0.2836,-0.1042,2023,Q3
2762,Strata,606,-0.0242,-0.0296,0.4043,-0.5,2023,Q2
2750,Strata,525,-0.0455,-0.0296,0.125,-0.1,2023,Q3
2580,Total,620,0.0296,-0.0297,-0.035,0.2897,2024,Q1
2131,Total,765,0.0338,-0.0298,0.046,-0.3,2022,Q4
2536,Non Strata,815,0.009300000000000001,-0.0298,0.1892,-0.3016,2023,Q1
2761,Non Strata,861,0.0646,-0.029900000000000003,0.1406,-0.0641,2023,Q1
2770,Total,650,0.04,-0.029900000000000003,0.15439999999999998,0.0818,2023,Q2
2038,Strata,779,-0.4012,-0.029900000000000003,-0.0526,0.8,2024,Q1
2752,Total,1050,0.001,-0.03,-0.5217,-0.7105,2022,Q4
2752,Non Strata,1050,0.001,-0.03,-0.5217,-0.7105,2022,Q4
2229,Non Strata,2100,-0.1092,-0.03,-0.0139,0.0143,2024,Q1
2018,Total,888,0.026000000000000002,-0.0301,0.05,-0.2566,2022,Q2
2070,Total,2725,0.16579999999999998,-0.0302,0.47369999999999995,0.19149999999999998,2023,Q2
2132,Total,1637,0.0935,-0.0302,0.0,-0.6038,2022,Q4
2700,Total,320,0.1429,-0.030299999999999997,0.0,-0.3333,2023,Q1
2700,Non Strata,320,0.1429,-0.030299999999999997,0.0,-0.3333,2023,Q1
2092,Total,3200,0.1092,-0.030299999999999997,-0.32,-0.15,2023,Q4
2097,Strata,960,-0.15869999999999998,-0.030299999999999997,0.10529999999999999,0.0,2023,Q3
2021,Total,2550,0.22210000000000002,-0.0304,-0.2125,-0.24100000000000002,2023,Q1
2022,Total,1580,0.188,-0.0305,0.49119999999999997,0.2143,2023,Q3
2118,Non Strata,1842,0.051100000000000007,-0.0305,-0.375,-0.32689999999999997,2023,Q1
2177,Non Strata,921,0.0149,-0.0305,0.5,-0.5,2022,Q4
2196,Non Strata,1188,0.008100000000000001,-0.030600000000000002,-0.0222,-0.5056,2022,Q4
2315,Total,873,-0.0911,-0.030600000000000002,0.0824,-0.17120000000000002,2023,Q2
2230,Strata,950,-0.14800000000000002,-0.030600000000000002,-0.1549,0.3187,2024,Q1
2570,Non Strata,1043,0.0121,-0.030699999999999998,-0.038,-0.3333,2023,Q1
2536,Non Strata,790,-0.0482,-0.030699999999999998,0.0215,0.0556,2024,Q1
2099,Non Strata,2481,0.1152,-0.0308,-0.07690000000000001,-0.35710000000000003,2023,Q2
2630,Total,550,-0.0222,-0.0308,0.23329999999999998,0.1563,2024,Q1
2630,Non Strata,550,-0.0222,-0.0308,0.23329999999999998,0.1563,2024,Q1
2263,Strata,504,-0.0919,-0.0308,0.0667,-0.5428999999999999,2022,Q4
2154,Total,1750,0.0417,-0.031,0.0391,-0.3179,2022,Q4
2287,Strata,625,0.0163,-0.031,-0.28850000000000003,0.23329999999999998,2023,Q4
2620,Strata,390,0.04,-0.0311,-0.3583,-0.39840000000000003,2022,Q3
2152,Total,950,0.0326,-0.0311,-0.28300000000000003,-0.4412,2022,Q4
2500,Total,780,0.0017000000000000001,-0.0311,-0.0315,0.25,2024,Q1
2066,Strata,853,0.054400000000000004,-0.031200000000000002,0.06,-0.41759999999999997,2022,Q4
2050,Non Strata,1800,-0.055099999999999996,-0.031200000000000002,0.3,0.0,2022,Q2
2076,Non Strata,2400,0.0412,-0.0313,0.2414,-0.1429,2022,Q3
2307,Non Strata,649,0.0253,-0.0313,-0.0667,0.4,2024,Q1
2541,Non Strata,693,0.0184,-0.0315,0.3556,0.37079999999999996,2023,Q3
2287,Strata,613,0.0040999999999999995,-0.0316,0.6129,0.3889,2023,Q3
2072,Total,1150,0.0,-0.0316,0.2432,0.21050000000000002,2024,Q1
2234,Strata,920,-0.0466,-0.0316,0.07139999999999999,-0.16670000000000001,2023,Q1
2150,Strata,610,0.0796,-0.0317,0.4403,0.1508,2023,Q2
2259,Strata,581,-0.0026,-0.0317,-0.2857,0.8181999999999999,2023,Q3
2190,Strata,670,0.0635,-0.0318,0.22219999999999998,-0.4211,2023,Q4
2323,Strata,516,0.28550000000000003,-0.0319,0.3636,-0.5714,2023,Q1
2224,Strata,1017,-0.15289999999999998,-0.0319,0.047599999999999996,0.047599999999999996,2023,Q4
2145,Non Strata,1208,0.0063,-0.0321,0.26789999999999997,-0.0658,2023,Q2
2103,Non Strata,2700,0.0588,-0.0323,-0.6452,-0.4211,2022,Q1
2282,Non Strata,1050,-0.004699999999999999,-0.0323,0.1389,0.1389,2023,Q2
2749,Non Strata,855,-0.006999999999999999,-0.0323,0.0541,-0.11359999999999999,2023,Q1
2330,Total,600,-0.0323,-0.0323,0.087,-0.21050000000000002,2023,Q4
2164,Non Strata,900,-0.0625,-0.0323,0.2162,0.0,2022,Q3
2527,Non Strata,820,-0.023799999999999998,-0.032400000000000005,0.07690000000000001,-0.16670000000000001,2023,Q1
2265,Total,823,-0.026600000000000002,-0.032400000000000005,0.21739999999999998,0.3333,2023,Q4
2265,Non Strata,823,-0.026600000000000002,-0.032400000000000005,0.21739999999999998,0.3333,2023,Q4
2564,Non Strata,820,-0.0421,-0.032400000000000005,0.3333,0.2727,2023,Q3
2147,Strata,627,-0.105,-0.032400000000000005,0.0667,0.1429,2024,Q1
2519,Non Strata,1113,0.059500000000000004,-0.0326,0.15380000000000002,-0.2683,2023,Q3
2565,Total,847,0.0418,-0.0326,0.0227,-0.1743,2023,Q2
2500,Strata,682,-0.0528,-0.0326,0.2273,0.33880000000000005,2023,Q4
2731,Total,740,0.5497,-0.0327,0.40909999999999996,-0.41509999999999997,2023,Q1
2219,Strata,813,0.0484,-0.0327,0.0,-0.5135000000000001,2022,Q4
2540,Total,813,0.043,-0.0327,0.0,0.014199999999999999,2023,Q3
2166,Total,837,-0.0808,-0.0329,-0.006,0.3607,2023,Q3
2174,Non Strata,1173,-0.1184,-0.033,0.1724,0.5455,2024,Q1
2750,Non Strata,887,0.0137,-0.0332,-0.1714,-0.4276,2022,Q4
2042,Strata,783,0.1106,-0.0333,-0.2903,-0.1852,2022,Q3
2036,Strata,870,0.0875,-0.0333,-0.2241,-0.5263,2022,Q4
2142,Strata,551,0.08039999999999999,-0.0333,0.15380000000000002,-0.011000000000000001,2022,Q2
2557,Non Strata,1015,0.0556,-0.0333,0.23399999999999999,0.0741,2023,Q2
2324,Strata,435,-0.0984,-0.0333,0.4286,-0.1304,2023,Q1
2147,Total,900,-0.1133,-0.0333,0.045899999999999996,-0.2963,2022,Q3
2117,Strata,851,-0.0302,-0.0335,0.5909,0.34619999999999995,2023,Q2
2216,Strata,720,0.0435,-0.0336,-0.0625,0.011200000000000002,2023,Q4
2527,Non Strata,841,0.0316,-0.0336,0.0833,-0.12359999999999999,2023,Q2
2305,Strata,645,0.46590000000000004,-0.0337,1.5714,0.125,2023,Q2
2131,Strata,715,0.0,-0.0338,0.0429,-0.2316,2022,Q4
2177,Total,918,0.011000000000000001,-0.0342,0.6667000000000001,-0.4595,2022,Q4
2572,Non Strata,918,-0.1092,-0.0342,0.6364,0.2,2023,Q4
2428,Non Strata,760,0.0361,-0.034300000000000004,0.0513,-0.4843,2022,Q4
2111,Strata,773,0.08039999999999999,-0.0344,0.2195,0.0638,2023,Q2
2519,Non Strata,1150,-0.0574,-0.0344,-0.1489,0.0256,2022,Q3
2158,Total,2130,0.1576,-0.0345,-0.16670000000000001,-0.3056,2022,Q3
2428,Strata,587,0.0436,-0.0345,-0.2167,-0.11320000000000001,2023,Q3
2194,Strata,598,0.020499999999999997,-0.0347,0.3667,0.1389,2023,Q2
2195,Non Strata,1107,-0.0623,-0.0347,-0.16,0.16670000000000001,2023,Q3
2138,Total,965,0.0321,-0.0348,0.0118,-0.29510000000000003,2022,Q3
2487,Total,1303,0.0023,-0.0348,0.0882,-0.0513,2023,Q2
2120,Total,1610,-0.11779999999999999,-0.0348,0.047599999999999996,-0.2826,2022,Q2
2539,Non Strata,900,0.04650000000000001,-0.0349,-0.2556,-0.3796,2023,Q2
2560,Total,734,0.032,-0.0349,-0.1769,-0.3995,2022,Q4
2234,Strata,965,0.0663,-0.035,-0.22219999999999998,-0.22219999999999998,2022,Q4
2145,Strata,621,0.0508,-0.035,-0.042,-0.5142,2022,Q4
2305,Non Strata,1100,0.1282,-0.0351,0.45159999999999995,0.5,2023,Q2
2100,Strata,1030,0.11960000000000001,-0.0351,0.2143,-0.43329999999999996,2023,Q1
2323,Non Strata,700,0.0182,-0.0351,0.0779,-0.11699999999999999,2023,Q3
2211,Strata,820,0.0684,-0.0353,0.3,-0.2353,2023,Q1
2229,Total,1640,0.0581,-0.0353,0.0464,0.188,2024,Q1
2121,Total,820,-0.0776,-0.0353,-0.11630000000000001,0.19690000000000002,2024,Q1
2577,Total,1158,0.1184,-0.0354,-0.17809999999999998,-0.1892,2023,Q1
2450,Total,735,0.0134,-0.0354,0.1233,-0.21530000000000002,2023,Q2
2485,Non Strata,996,-0.0582,-0.0354,-0.25,0.16670000000000001,2023,Q3
2541,Non Strata,680,0.0462,-0.0355,0.2329,-0.23079999999999998,2023,Q2
2042,Strata,680,-0.049,-0.0355,0.16,-0.0645,2023,Q2
2115,Strata,713,0.0478,-0.0359,-0.2778,-0.1875,2023,Q1
2160,Strata,470,0.0217,-0.0359,0.0862,-0.015600000000000001,2022,Q4
2070,Total,3050,0.1091,-0.036000000000000004,0.0702,0.9063,2023,Q3
2200,Strata,535,0.028900000000000002,-0.036000000000000004,-0.0278,-0.22219999999999998,2022,Q2
2060,Total,1270,0.056100000000000004,-0.0361,0.053200000000000004,0.17859999999999998,2023,Q4
2530,Non Strata,800,0.0256,-0.0361,0.0,-0.0909,2023,Q1
2046,Total,1677,-0.013500000000000002,-0.0362,-0.19269999999999998,0.0864,2024,Q1
2165,Non Strata,916,-0.067,-0.0363,0.0556,-0.2165,2022,Q4
2777,Total,850,-0.1005,-0.0363,0.2909,0.0143,2022,Q3
2315,Non Strata,1060,0.06,-0.0364,0.0192,-0.2639,2023,Q1
2533,Strata,872,-0.052199999999999996,-0.0365,0.1429,-0.11109999999999999,2022,Q2
2135,Strata,660,-0.0704,-0.0365,0.4103,-0.3452,2022,Q2
2766,Total,790,0.0395,-0.0366,0.2692,-0.3265,2023,Q2
2232,Strata,737,-0.0067,-0.0366,-0.0571,0.2857,2023,Q3
2066,Total,920,-0.0679,-0.0366,0.094,0.1241,2023,Q3
2232,Total,1050,0.17980000000000002,-0.036699999999999997,0.0559,0.223,2023,Q3
2285,Total,723,0.0017000000000000001,-0.036699999999999997,-0.1754,-0.3691,2023,Q1
2322,Total,683,-0.0196,-0.036699999999999997,0.102,0.3012,2024,Q1
2485,Strata,629,-0.009399999999999999,-0.0368,0.013300000000000001,-0.18280000000000002,2022,Q4
2515,Non Strata,2095,-0.0689,-0.0368,0.3043,-0.23079999999999998,2022,Q2
2456,Total,848,-0.1079,-0.0369,0.3333,0.5385,2023,Q1
2304,Non Strata,850,0.0241,-0.037000000000000005,-0.1277,-0.3788,2023,Q2
2305,Total,963,0.0084,-0.037000000000000005,-0.15869999999999998,-0.2535,2023,Q3
2795,Non Strata,650,-0.0203,-0.037000000000000005,-0.023,0.23190000000000002,2023,Q4
2250,Non Strata,934,0.0705,-0.0371,0.06709999999999999,-0.39659999999999995,2022,Q4
2516,Non Strata,1661,0.0447,-0.0371,0.8889,-0.0556,2023,Q2
2508,Non Strata,1360,0.0462,-0.037200000000000004,0.09519999999999999,0.2778,2023,Q4
2768,Total,1347,0.0298,-0.037200000000000004,-0.2,-0.3529,2023,Q1
2134,Non Strata,2455,-0.0521,-0.0373,0.8,1.5714,2022,Q3
2256,Non Strata,1030,0.043,-0.0374,0.425,0.0962,2023,Q3
2768,Non Strata,1353,0.032400000000000005,-0.0374,-0.2075,-0.37310000000000004,2023,Q1
2230,Non Strata,2700,-0.1,-0.0374,-0.0833,0.1,2023,Q3
2031,Strata,1150,0.06480000000000001,-0.0375,0.1099,-0.33549999999999996,2022,Q4
2305,Total,924,-0.1444,-0.0375,0.0698,-0.1481,2022,Q2
2032,Strata,833,-0.0403,-0.037599999999999995,0.16670000000000001,0.3333,2023,Q3
2135,Non Strata,3318,-0.0562,-0.0377,0.3333,0.4118,2023,Q3
2317,Total,830,-0.2095,-0.0377,0.3448,-0.2041,2023,Q2
2380,Total,433,0.031,-0.0378,-0.37310000000000004,-0.4545,2023,Q1
2380,Non Strata,433,0.024900000000000002,-0.0378,-0.3636,-0.44,2023,Q1
2230,Total,1145,-0.2473,-0.0378,-0.2041,0.22829999999999998,2024,Q1
2096,Non Strata,3620,0.027000000000000003,-0.0379,-0.15380000000000002,-0.6765000000000001,2022,Q3
2224,Total,1650,-0.0571,-0.0379,0.0227,-0.5055,2022,Q2
2256,Total,950,0.0106,-0.038,0.087,-0.2788,2022,Q4
2680,Total,530,-0.023,-0.0381,0.1125,0.2361,2023,Q4
2137,Total,1750,0.1966,-0.0385,0.2375,-0.19510000000000002,2023,Q2
2075,Strata,1250,0.1161,-0.0385,-0.1026,-0.18600000000000003,2022,Q3
2072,Strata,1000,0.0363,-0.0385,0.5652,0.2,2023,Q2
2580,Total,625,-0.0016,-0.0385,0.32380000000000003,-0.0795,2023,Q2
2227,Non Strata,1720,-0.0971,-0.0385,-0.2368,0.5263,2023,Q3
2068,Total,3178,0.025,-0.038599999999999995,-0.1636,-0.38670000000000004,2022,Q4
2780,Total,810,-0.042800000000000005,-0.038599999999999995,0.0152,-0.0147,2023,Q4
2526,Non Strata,870,-0.0984,-0.0387,0.1081,0.4643,2023,Q3
2094,Non Strata,3220,-0.125,-0.0388,0.5714,2.6667,2023,Q3
2199,Strata,509,-0.1418,-0.0388,0.5714,0.4667,2024,Q1
2190,Non Strata,1260,0.054400000000000004,-0.038900000000000004,0.5588000000000001,-0.0364,2023,Q2
2166,Total,865,-0.0649,-0.038900000000000004,-0.16440000000000002,0.2079,2024,Q1
2016,Total,1355,-0.022400000000000003,-0.039,0.0,0.0192,2023,Q4
2071,Total,2725,-0.0684,-0.039,0.048799999999999996,-0.48810000000000003,2022,Q4
2284,Non Strata,800,-0.09449999999999999,-0.039,0.4667,-0.12,2023,Q4
2515,Total,1600,-0.16449999999999998,-0.039,0.1143,-0.3276,2022,Q3
2102,Strata,1200,-0.25,-0.039,0.46149999999999997,-0.20829999999999999,2022,Q2
2150,Total,615,0.0567,-0.0391,0.3757,0.1174,2023,Q2
2285,Non Strata,750,0.030899999999999997,-0.0391,0.19149999999999998,-0.1515,2023,Q2
2114,Strata,673,-0.1536,-0.0393,-0.10529999999999999,0.1525,2023,Q2
2207,Strata,694,0.0131,-0.0394,0.0286,0.0,2023,Q1
2200,Strata,510,0.025099999999999997,-0.0395,-0.1531,-0.34130000000000005,2022,Q4
2218,Strata,680,0.0149,-0.0395,-0.35479999999999995,-0.5455,2022,Q4
2533,Strata,850,-0.0449,-0.0395,0.35,0.0,2023,Q3
2219,Strata,912,0.1193,-0.0397,-0.1892,0.0345,2023,Q1
2560,Total,750,0.014199999999999999,-0.0397,-0.0325,-0.2248,2023,Q1
2765,Strata,870,-0.0333,-0.0397,0.8332999999999999,1.0625,2023,Q2
2036,Non Strata,2420,-0.0528,-0.0397,-0.16670000000000001,0.07139999999999999,2023,Q3
2479,Non Strata,1748,0.10949999999999999,-0.0398,1.25,0.2857,2023,Q4
2151,Total,790,-0.1745,-0.0398,0.0732,-0.0222,2023,Q3
2323,Total,680,-0.0073,-0.039900000000000005,0.07690000000000001,-0.1552,2023,Q2
2043,Strata,960,0.0667,-0.04,-0.1778,-0.6104999999999999,2022,Q2
2160,Total,673,-0.0454,-0.04,0.1497,0.5809000000000001,2024,Q1
2484,Total,840,-0.0667,-0.04,-0.1978,0.2586,2024,Q1
2530,Total,767,-0.0103,-0.0401,0.1574,-0.031,2023,Q3
2450,Non Strata,802,-0.084,-0.0401,0.21899999999999997,-0.3876,2022,Q4
2160,Total,749,0.028399999999999998,-0.04019999999999999,-0.11019999999999999,-0.22219999999999998,2023,Q1
2477,Non Strata,893,-0.0751,-0.0403,-0.3171,0.4,2024,Q1
2099,Total,965,-0.16269999999999998,-0.0403,-0.1067,0.2823,2024,Q1
2071,Non Strata,3863,0.034300000000000004,-0.0404,0.2727,-0.4815,2022,Q2
2263,Total,720,0.0323,-0.0406,-0.1204,-0.1038,2023,Q2
2330,Non Strata,620,-0.060599999999999994,-0.0406,0.06559999999999999,-0.1875,2023,Q4
2529,Non Strata,1132,0.0781,-0.0407,-0.125,-0.1,2023,Q2
2769,Total,1420,0.0143,-0.0407,-0.29510000000000003,-0.3582,2023,Q1
2769,Non Strata,1420,0.0143,-0.0407,-0.29510000000000003,-0.3582,2023,Q1
2147,Non Strata,1000,0.0336,-0.0408,0.1809,0.11,2023,Q2
2042,Strata,705,-0.1259,-0.0408,0.10710000000000001,-0.16219999999999998,2022,Q2
2118,Non Strata,1780,-0.0729,-0.0409,0.3226,-0.22640000000000002,2022,Q3
2489,Strata,900,0.2587,-0.040999999999999995,0.625,0.44439999999999996,2023,Q2
2770,Non Strata,691,0.030600000000000002,-0.040999999999999995,0.1961,0.12960000000000002,2023,Q2
2197,Non Strata,1066,-0.156,-0.040999999999999995,0.3889,1.7778,2023,Q3
2212,Total,1280,0.0689,-0.0412,0.10869999999999999,0.1333,2023,Q2
2223,Strata,785,0.0064,-0.041299999999999996,0.12119999999999999,-0.21280000000000002,2022,Q4
2116,Total,1275,0.3814,-0.0414,-0.35710000000000003,-0.4194,2022,Q2
2209,Strata,695,0.053,-0.0414,-0.2667,-0.5217,2022,Q1
2570,Total,1007,-0.0132,-0.0414,0.0062,-0.32780000000000004,2023,Q1
2622,Total,753,-0.2242,-0.0414,0.2,-0.1429,2024,Q1
2622,Non Strata,753,-0.2833,-0.0414,0.2857,-0.1429,2024,Q1
2131,Strata,715,-0.0138,-0.0416,0.25,-0.125,2022,Q3
2327,Non Strata,575,0.036000000000000004,-0.0417,-0.07690000000000001,-0.3333,2023,Q2
2118,Strata,679,-0.012199999999999999,-0.0417,1.2222,0.4815,2023,Q2
2747,Strata,551,-0.12119999999999999,-0.0417,0.1139,0.7254999999999999,2024,Q1
2518,Total,920,-0.12380000000000001,-0.0417,0.1013,0.42619999999999997,2024,Q1
2298,Non Strata,815,0.057800000000000004,-0.0418,1.1176000000000001,0.44,2023,Q4
2527,Strata,671,-0.005600000000000001,-0.0418,0.3333,0.1429,2023,Q2
2454,Total,975,-0.0152,-0.0418,0.5714,1.75,2023,Q2
2454,Non Strata,975,-0.0152,-0.0418,0.5714,1.75,2023,Q2
2358,Total,436,-0.0821,-0.0418,0.3077,1.125,2024,Q1
2358,Non Strata,436,-0.0821,-0.0418,0.3077,1.125,2024,Q1
2111,Non Strata,2575,0.0331,-0.04190000000000001,-0.2857,-0.2857,2023,Q1
2217,Non Strata,1797,0.029500000000000002,-0.04190000000000001,0.6154,0.35479999999999995,2023,Q3
2765,Strata,862,0.0192,-0.04190000000000001,-0.08109999999999999,0.8889,2024,Q1
2528,Strata,650,-0.0076,-0.042,0.1875,0.1875,2023,Q2
2167,Total,910,0.0196,-0.0421,-0.1458,1.1579000000000002,2024,Q1
2155,Non Strata,1588,0.0176,-0.042199999999999994,0.0292,-0.1373,2023,Q1
2161,Total,838,-0.0143,-0.0424,0.0886,-0.165,2023,Q1
2619,Total,991,0.0323,-0.0425,-0.2895,-0.1,2023,Q3
2026,Total,1800,0.11460000000000001,-0.0426,0.0,-0.31579999999999997,2023,Q1
2138,Strata,900,0.0,-0.0426,0.0141,-0.3143,2022,Q3
2103,Strata,1400,0.12,-0.042699999999999995,-0.087,0.3125,2024,Q1
2263,Strata,505,0.002,-0.042699999999999995,-0.0625,0.25,2023,Q1
2776,Total,785,-0.10869999999999999,-0.042699999999999995,-0.0625,0.3636,2023,Q2
2776,Non Strata,785,-0.10869999999999999,-0.042699999999999995,-0.0625,0.3636,2023,Q2
2506,Total,727,0.08380000000000001,-0.042800000000000005,-0.25,-0.4,2023,Q1
2069,Non Strata,3578,0.0647,-0.042800000000000005,-0.0345,-0.39130000000000004,2022,Q2
2765,Non Strata,1120,0.0369,-0.0429,0.5099,0.551,2023,Q2
2750,Non Strata,890,0.005600000000000001,-0.043,0.1591,-0.1282,2023,Q2
2630,Total,555,0.1563,-0.0431,-0.2927,0.2609,2023,Q4
2630,Non Strata,555,0.1563,-0.0431,-0.2927,0.2609,2023,Q4
2229,Strata,1000,0.0989,-0.0431,-0.2667,-0.321,2023,Q1
